stn,date,sd_max,sd_max_time,sd_min,sd_min_time,sd_day_max,rn_day,swe,ta_avg,hm_avg,tw_avg,ws_avg,ta_sd_time,hm_sd_time,tw_sd_time,ws_sd_time
581.0,2025-03-18,5.8,2025-03-18 19:00:00,0.0,2025-03-18 14:00:00,5.8,5.5,4.3,-2.05,88.3125,-3.048146675764741,1.15,-0.2666666666666666,91.73333333333336,-1.0466435109951318,1.3333333333333333
595.0,2020-01-08,2.4,2020-01-08 10:00:00,0.0,2020-01-08 07:00:00,2.4,44.9,4.6,2.525,93.075,1.8296476169133469,3.2625,1.025,97.9,0.7296232927290847,2.35
595.0,2020-01-09,0.5,2020-01-09 13:00:00,0.4,2020-01-09 12:00:00,0.0999999999999999,0.0,0.0,-2.0625,74.175,-4.025128268709196,4.4375,-0.75,66.95,-3.234687063913409,4.7
595.0,2020-01-17,1.8,2020-01-18 00:00:00,0.0,2020-01-17 23:00:00,1.8,1.9,1.9,-2.1625,74.76249999999999,-3.993313759361627,1.6,-0.8500000000000001,94.05,-1.4500097240120209,0.3
595.0,2020-01-18,17.0,2020-01-18 09:00:00,1.8,2020-01-18 00:00:00,15.2,18.8,18.700000000000003,-0.9250000000000002,86.875,-2.0221014278335634,1.2999999999999998,-0.6900000000000001,98.71,-0.9247699372694014,0.31
595.0,2020-01-19,13.7,2020-01-19 13:00:00,13.3,2020-01-19 11:00:00,0.3999999999999986,0.0,0.0,-2.15,65.1625,-4.5944178173287815,4.6875,-0.7333333333333334,75.89999999999999,-2.639923598389416,4.166666666666667
595.0,2020-01-24,7.8,2020-01-24 18:00:00,6.5,2020-01-24 12:00:00,1.2999999999999998,0.5,0.5,-1.3,89.825,-2.186826307610459,1.2000000000000002,0.8428571428571429,91.14285714285714,0.0058286342843495,1.6714285714285713
595.0,2020-01-25,7.9,2020-01-25 05:00:00,7.8,2020-01-25 04:00:00,0.1000000000000005,0.0,0.0,0.6375,92.175,-0.1447494564890833,1.25,-1.95,98.45,-2.210761219617102,2.2
595.0,2020-01-26,9.1,2020-01-26 18:00:00,5.9,2020-01-26 08:00:00,3.2,7.699999999999999,7.0,-0.0749999999999999,94.175,-0.670953346294427,1.775,0.5545454545454546,97.07272727272726,0.1902072883585732,1.2727272727272727
595.0,2020-01-27,8.8,2020-01-27 03:00:00,8.6,2020-01-27 02:00:00,0.200000000000001,0.0,0.0,1.2125,82.5,-0.3100426125344726,3.05,0.3,80.30000000000001,-1.356916693667228,2.95
595.0,2020-01-28,11.6,2020-01-28 23:00:00,8.6,2020-01-28 03:00:00,3.0,9.5,8.1,1.525,89.65,0.5518992748861002,2.05,1.5714285714285714,88.92380952380952,0.5387471931459696,2.1
595.0,2020-01-29,11.8,2020-01-30 00:00:00,11.1,2020-01-29 17:00:00,0.7000000000000011,0.4,0.3,1.05,85.66250000000001,-0.2212260149514055,1.0375,0.525,88.7125,-0.504389457178756,0.75
595.0,2020-01-30,25.6,2020-01-30 23:00:00,11.6,2020-01-30 02:00:00,14.000000000000002,16.0,16.0,-1.3375,95.8125,-1.8030651364443024,0.9375,-0.8954545454545454,95.69545454545457,-1.369932377316301,1.1590909090909092
595.0,2020-02-04,19.7,2020-02-04 22:00:00,17.1,2020-02-04 15:00:00,2.599999999999998,0.8999999999999999,0.8999999999999999,-4.1,57.925,-6.595770601908408,4.375,-1.7875,70.48750000000001,-3.940344211987459,4.85
595.0,2020-02-10,16.5,2020-02-10 07:00:00,16.3,2020-02-10 06:00:00,0.1999999999999993,0.0,0.0,-0.2999999999999999,65.02499999999999,-3.0067622239414384,3.1375,-3.0,77.30000000000001,-4.715033702963066,4.1
595.0,2020-02-16,14.8,2020-02-17 00:00:00,0.0,2020-02-16 02:00:00,14.8,14.2,12.9,-2.575,90.0625,-3.4002874086140835,3.1625,-2.4,89.94347826086958,-3.2277476111231427,2.8782608695652177
595.0,2020-02-17,15.8,2020-02-17 01:00:00,14.8,2020-02-17 00:00:00,1.0,0.0,0.0,-8.8125,78.55000000000001,-10.18020889339678,5.2125,-7.1,86.1,-8.142666484599857,4.7
595.0,2020-02-25,14.5,2020-02-26 00:00:00,0.0,2020-02-25 08:00:00,14.5,45.8,42.3,1.3,95.775,0.8203851308844025,1.375,0.6705882352941176,99.1470588235294,0.4775514189305059,1.711764705882353
595.0,2020-02-27,24.5,2020-02-27 07:00:00,22.4,2020-02-27 00:00:00,2.1000000000000014,2.7,2.7,-0.7,89.6875,-1.644259276283593,1.1,-1.15,97.55,-1.4789306566911096,0.0
595.0,2020-03-04,5.1,2020-03-04 09:00:00,4.9,2020-03-04 01:00:00,0.1999999999999993,0.0,0.0,-0.625,60.712500000000006,-3.485898838785084,4.1875,0.7222222222222222,61.84444444444445,-2.200818893418276,3.6666666666666665
595.0,2020-03-14,1.5,2020-03-15 00:00:00,0.0,2020-03-14 22:00:00,1.5,0.6,0.6,1.0625000000000002,48.9375,-2.7243386433912007,2.975,0.4333333333333333,78.96666666666665,-1.304890370722455,3.1333333333333333
595.0,2020-03-15,3.7,2020-03-15 23:00:00,0.0,2020-03-15 17:00:00,3.7,2.6,2.4,-0.0625,65.42500000000001,-2.69711135230947,2.675,-2.128571428571429,82.87142857142858,-3.509159946834836,1.7857142857142858
595.0,2020-03-16,12.6,2020-03-16 05:00:00,3.7,2020-03-16 00:00:00,8.899999999999999,7.7,7.6,0.5375000000000001,60.9625,-2.4475658384436243,3.45,-2.8833333333333333,94.86666666666667,-3.4150761503424576,1.5166666666666666
595.0,2020-04-01,1.7,2020-04-01 20:00:00,0.0,2020-04-01 18:00:00,1.7,6.9,2.2,4.2625,81.45,2.5174861396419166,1.975,1.2666666666666666,93.93333333333334,0.6419842516909977,1.3
595.0,2020-12-13,3.5,2020-12-13 15:00:00,0.0,2020-12-13 09:00:00,3.5,2.7,2.7,-3.725,72.05000000000001,-5.634269940713857,3.275,-2.157142857142857,87.55714285714285,-3.2104059768975577,2.1
595.0,2020-12-18,1.8,2020-12-18 05:00:00,1.7,2020-12-18 04:00:00,0.1,0.0,0.0,-4.137499999999999,54.56249999999999,-6.8091448388574864,3.7375,-4.1,78.0,-5.721751001665922,4.3
595.0,2020-12-22,1.5,2020-12-22 17:00:00,1.2,2020-12-22 00:00:00,0.3,0.0,0.0,-1.4125,72.2,-3.528061013222949,6.2875,-2.033333333333333,73.92222222222222,-3.9978870464973273,5.922222222222222
595.0,2020-12-25,1.6,2020-12-25 20:00:00,1.3,2020-12-25 13:00:00,0.3,0.0,0.0,-4.1875,37.025000000000006,-7.396151159164216,4.0125,-2.4625,26.625,-6.199194958883481,4.3625
595.0,2020-12-26,1.7,2020-12-26 17:00:00,1.5,2020-12-26 13:00:00,0.1999999999999999,0.0,0.0,0.1125,58.5375,-2.9776031545790493,4.1,3.02,41.78,-1.394680931420662,3.3
595.0,2020-12-29,2.9,2020-12-29 19:00:00,0.0,2020-12-29 14:00:00,2.9,1.1,1.1,-1.0499999999999998,80.15,-2.648449374622146,2.675,-1.0166666666666666,88.73333333333333,-2.018320358175205,2.2666666666666666
595.0,2021-01-06,0.8,2021-01-07 00:00:00,0.0,2021-01-06 23:00:00,0.8,0.7,0.1999999999999999,-10.2625,43.4625,-12.14978629710523,4.3125,-10.15,83.94999999999999,-11.229838241870992,3.15
595.0,2021-01-12,0.4,2021-01-12 19:00:00,0.0,2021-01-12 18:00:00,0.4,0.1,0.0,-6.0,64.0125,-8.115433360090536,5.262499999999999,-4.75,79.55000000000001,-6.253675227312376,4.05
595.0,2021-01-18,5.1,2021-01-18 16:00:00,0.0,2021-01-18 05:00:00,5.1,2.2,2.1,-7.5375,67.13749999999999,-9.218676424838826,3.9,-5.816666666666666,80.65,-7.207850489241747,4.166666666666666
595.0,2021-01-23,8.6,2021-01-23 20:00:00,0.0,2021-01-23 03:00:00,8.6,12.1,7.9,-0.9125,99.9,-1.0530234761216,0.4875,-0.9666666666666666,99.90000000000002,-1.1075639974252964,0.6222222222222222
595.0,2021-01-28,2.2,2021-01-28 13:00:00,0.0,2021-01-28 11:00:00,2.2,1.3,1.3,-5.2,51.0,-7.856288159044249,5.025,-2.0,63.43333333333334,-4.50459764676052,5.133333333333334
595.0,2021-01-30,1.7,2021-01-30 10:00:00,0.0,2021-01-30 08:00:00,1.7,0.6,0.6,-4.050000000000001,58.7375,-6.576294664831471,4.925,-5.766666666666666,82.23333333333333,-7.078140124503569,4.966666666666667
595.0,2021-02-03,4.3,2021-02-04 00:00:00,0.0,2021-02-03 22:00:00,4.3,1.7000000000000002,1.4,-6.875,53.425,-9.052494970436529,4.5125,-4.933333333333334,88.10000000000001,-5.903385380310738,4.833333333333333
595.0,2021-02-04,8.0,2021-02-04 02:00:00,4.3,2021-02-04 00:00:00,3.7,1.5,1.5,-5.3125,41.3875,-8.188216885847208,4.9125,-4.366666666666667,83.16666666666667,-5.631869527556829,3.5
595.0,2021-02-27,1.2,2021-02-27 09:00:00,0.0,2021-02-27 07:00:00,1.2,4.0,1.3,-0.0125,97.7375,-0.3195920919463914,0.7375,-0.2666666666666666,99.90000000000002,-0.402732488114195,1.5
595.0,2021-03-01,56.0,2021-03-02 00:00:00,0.0,2021-03-01 08:00:00,56.0,100.6,85.09999999999998,-0.875,93.5,-1.5372496339738655,2.5875000000000004,-1.9294117647058824,97.0058823529412,-2.296625805028472,3.2058823529411766
595.0,2021-03-02,76.2,2021-03-02 12:00:00,56.0,2021-03-02 00:00:00,20.200000000000003,22.6,22.599999999999994,-4.737500000000001,93.6375,-5.350914159487914,1.5375,-4.115384615384615,95.12307692307692,-4.624638311849371,1.9153846153846152
595.0,2021-03-06,43.5,2021-03-06 15:00:00,40.4,2021-03-06 03:00:00,3.1000000000000014,5.5,5.299999999999999,-2.8375,96.625,-3.234886096835458,1.975,-2.392307692307692,96.15384615384616,-2.822373239136304,2.423076923076923
595.0,2021-03-15,8.3,2021-03-15 04:00:00,8.1,2021-03-15 03:00:00,0.200000000000001,0.0,0.0,6.975,65.1625,3.657179615503349,4.0625,2.6,89.45,1.5905435763385518,2.05
595.0,2021-11-30,0.3,2021-11-30 21:00:00,0.0,2021-11-30 20:00:00,0.3,16.5,0.5,3.6125,82.6625,2.051166142025787,3.3500000000000005,0.55,85.1,-0.763460039585407,3.25
595.0,2021-12-03,0.3,2021-12-03 04:00:00,0.0,2021-12-03 02:00:00,0.3,0.3,0.3,-0.975,46.9375,-4.353101110964245,3.175,1.8333333333333333,76.30000000000001,-0.1827478901864735,4.366666666666666
595.0,2021-12-18,1.3,2021-12-19 00:00:00,0.0,2021-12-18 23:00:00,1.3,0.5,0.4,-7.875,60.7125,-9.74072517092698,4.7,-5.0,86.9,-6.049249639842279,4.55
595.0,2021-12-19,3.2,2021-12-19 02:00:00,1.3,2021-12-19 00:00:00,1.9,0.3,0.2999999999999999,-3.3375000000000004,55.95,-6.058653135156665,5.4,-4.433333333333333,80.8,-5.864222600225925,4.333333333333333
595.0,2021-12-24,13.1,2021-12-25 00:00:00,0.0,2021-12-24 15:00:00,13.1,11.2,10.8,-1.4125,83.0375,-2.784210898344364,1.7875,-2.4,96.04,-2.8445365851985898,1.41
595.0,2021-12-25,19.1,2021-12-25 05:00:00,13.1,2021-12-25 00:00:00,6.000000000000002,2.2,2.2,-10.9,61.475,-12.316544824903948,3.775,-4.933333333333334,93.26666666666664,-5.554768059350709,1.3833333333333335
595.0,2022-01-02,4.9,2022-01-02 08:00:00,4.6,2022-01-02 07:00:00,0.3000000000000007,0.0,0.0,-2.1625,52.5625,-5.114706195465252,4.3,-2.1,78.0,-3.8127915077128,3.5
595.0,2022-01-07,3.4,2022-01-07 03:00:00,3.2,2022-01-07 02:00:00,0.1999999999999997,0.0,0.0,-3.425,48.0375,-6.61208920398826,3.575,-7.05,61.9,-9.229998921064794,2.9000000000000004
595.0,2022-01-09,2.2,2022-01-09 08:00:00,2.0,2022-01-09 06:00:00,0.2000000000000001,0.0,0.0,-1.7875,80.9625,-3.346018207831961,1.9625,-1.2666666666666666,82.60000000000001,-2.7036335502220497,2.7
595.0,2022-01-10,1.6,2022-01-10 07:00:00,1.5,2022-01-10 06:00:00,0.1,0.0,0.0,-1.9125,75.25,-3.840941508335236,3.0375,-5.55,93.2,-6.183512708277017,3.05
595.0,2022-01-16,0.6,2022-01-16 05:00:00,0.0,2022-01-16 04:00:00,0.6,0.3,0.2,-3.2125,45.6375,-6.123408347443091,4.475,-1.2,77.7,-2.96811033872302,4.449999999999999
595.0,2022-01-19,11.5,2022-01-20 00:00:00,0.0,2022-01-19 15:00:00,11.5,5.300000000000001,5.0,-6.8,68.82499999999999,-8.53208659804373,2.775,-6.49,84.61,-7.629103454185559,1.6800000000000002
595.0,2022-01-23,3.5,2022-01-24 00:00:00,1.2,2022-01-23 16:00:00,2.3,2.9,2.9,-0.8125,83.8875,-2.1634862351126163,2.075,-1.4555555555555555,91.8,-2.2156456328493124,1.2444444444444445
595.0,2022-01-24,4.3,2022-01-24 18:00:00,3.5,2022-01-24 01:00:00,0.7999999999999998,0.8999999999999999,0.4999999999999999,-1.9875,89.025,-2.952924622199583,1.05,-1.4333333333333331,87.42777777777778,-2.518636549397728,1.1388888888888888
595.0,2022-01-31,2.9,2022-01-31 01:00:00,2.7,2022-01-31 00:00:00,0.1999999999999997,0.0,0.0,-3.7125,47.337500000000006,-6.754652035981598,4.4625,-5.7,45.8,-8.488902306794339,3.3
595.0,2022-02-01,4.9,2022-02-01 06:00:00,2.5,2022-02-01 00:00:00,2.4000000000000004,0.6,0.6,-4.225,67.525,-6.387070412023378,4.5875,-3.628571428571429,78.47142857142856,-5.219275523394842,3.2857142857142856
595.0,2022-02-06,1.7,2022-02-06 06:00:00,1.6,2022-02-06 05:00:00,0.0999999999999998,0.0,0.0,-6.8,43.7625,-9.490225590985018,4.05,-10.4,48.6,-12.442902921789608,3.4
595.0,2022-02-07,1.1,2022-02-07 16:00:00,0.8,2022-02-07 14:00:00,0.3,0.0,0.0,-5.525,48.1875,-8.336618564160297,3.2875,-2.266666666666667,36.76666666666667,-5.8690185046672925,3.4666666666666663
595.0,2022-02-13,4.0,2022-02-14 00:00:00,0.0,2022-02-13 18:00:00,4.0,5.6,5.3,-0.7250000000000001,88.1375,-1.76343099241657,1.05,-0.6857142857142857,99.55714285714284,-0.852390536252179,1.3714285714285714
595.0,2022-02-14,12.0,2022-02-15 00:00:00,4.0,2022-02-14 00:00:00,8.0,9.2,9.2,0.05,86.2625,-1.127053922308589,2.35,0.1239999999999999,88.052,-0.9366633464108752,2.16
595.0,2022-02-21,3.7,2022-02-21 17:00:00,2.7,2022-02-21 12:00:00,1.0,0.0,0.0,-6.7625,57.475,-9.018456873110706,4.012499999999999,-4.4,67.73333333333333,-6.551273912093714,4.533333333333332
595.0,2022-02-26,2.5,2022-02-26 22:00:00,0.0,2022-02-26 20:00:00,2.5,5.5,4.4,1.775,77.925,-0.1108337403538088,4.3500000000000005,1.3333333333333333,89.36666666666666,0.3455770628389079,3.5333333333333337
595.0,2022-03-17,1.6,2022-03-18 00:00:00,0.0,2022-03-17 22:00:00,1.6,9.7,2.2,1.9625,98.225,1.6980898910089373,1.5,0.8666666666666667,98.96666666666664,0.6600389279112738,0.8333333333333334
595.0,2022-03-18,13.8,2022-03-18 12:00:00,1.6,2022-03-18 00:00:00,12.2,33.2,23.500000000000004,-0.0875,97.425,-0.4251888274941382,1.5499999999999998,0.6692307692307693,96.87692307692306,0.2899547184346497,1.5769230769230769
595.0,2022-12-13,5.1,2022-12-13 20:00:00,0.0,2022-12-13 17:00:00,5.1,1.9,1.9,-3.4,61.4375,-5.791838775556132,4.0375,-3.95,78.25,-5.5269294394665325,3.725
595.0,2022-12-15,5.0,2022-12-15 19:00:00,1.7,2022-12-15 07:00:00,3.3,1.4,1.4,-6.637500000000001,70.5,-8.387678745129627,3.0125,-5.9,78.69999999999999,-7.377599427867144,3.976923076923077
595.0,2022-12-21,3.7,2022-12-21 23:00:00,2.2,2022-12-21 07:00:00,1.5,0.5,0.5,-1.725,72.025,-3.6903870487776937,2.8875,-1.1647058823529413,81.5529411764706,-2.6577692591060726,3.170588235294117
595.0,2023-01-07,4.5,2023-01-07 04:00:00,0.0,2023-01-07 01:00:00,4.5,3.1,3.0,-1.725,85.725,-2.9113483801520745,2.8125,-2.325,93.75,-2.9333039077467298,0.7000000000000001
595.0,2023-01-14,18.6,2023-01-15 00:00:00,0.0,2023-01-14 09:00:00,18.6,35.400000000000006,27.000000000000004,0.4,99.6625,0.249065780758068,1.7,-0.8187500000000001,99.65625,-0.9783168048803896,1.91875
595.0,2023-01-15,42.5,2023-01-16 00:00:00,18.6,2023-01-15 00:00:00,23.9,19.9,19.9,-3.0625,96.85,-3.445109525559676,1.3375,-2.952,97.06400000000002,-3.3179743728902804,1.388
595.0,2023-01-19,33.7,2023-01-20 00:00:00,31.2,2023-01-19 21:00:00,2.500000000000004,0.5,0.5,-4.3375,69.60000000000001,-6.334021325888783,4.4,-2.125,83.675,-3.453656205022634,4.55
595.0,2023-01-20,39.7,2023-01-20 04:00:00,33.7,2023-01-20 00:00:00,6.0,2.2,2.0,-5.999999999999999,46.3375,-8.38424368998039,5.225,-1.5,87.42,-2.584215376879308,5.08
595.0,2023-01-29,28.7,2023-01-29 21:00:00,26.3,2023-01-29 16:00:00,2.3999999999999986,0.5,0.5,-6.0375,63.7625,-8.1247580841022,3.7625,-3.6,79.65,-5.129703936725794,3.333333333333333
595.0,2023-02-07,21.6,2023-02-08 00:00:00,21.0,2023-02-07 07:00:00,0.6000000000000014,0.0,0.0,-2.8625,87.675,-3.912467498779049,0.975,-2.1277777777777778,87.37777777777778,-3.226816742303237,0.922222222222222
595.0,2023-02-10,0.6,2023-02-10 08:00:00,0.0,2023-02-10 06:00:00,0.6,0.4,0.1,0.3,83.25,-1.144048707327125,1.7,-1.6333333333333335,99.66666666666669,-1.7972999165899608,0.0
595.0,2023-02-13,5.6,2023-02-14 00:00:00,0.0,2023-02-13 09:00:00,5.6,8.2,6.300000000000001,-1.3375,98.5125,-1.5931088502516055,1.3125,-1.83125,99.48125,-2.011103209146916,1.25625
595.0,2023-02-14,6.8,2023-02-14 12:00:00,5.5,2023-02-14 09:00:00,1.2999999999999998,0.4,0.4,-7.05,82.75,-8.248892150398047,1.25,-3.925,86.92500000000001,-4.972598381447433,3.45
595.0,2023-02-15,11.5,2023-02-15 11:00:00,4.5,2023-02-15 02:00:00,7.0,2.3,2.3000000000000003,-6.575,91.1875,-7.329170918650761,1.0125,-5.69,91.7,-6.420386915664407,0.8600000000000001
595.0,2023-02-19,4.3,2023-02-19 10:00:00,3.2,2023-02-19 05:00:00,1.0999999999999996,0.0,0.0,0.8125,50.8125,-2.6049900875295013,4.637499999999999,0.7166666666666667,76.23333333333333,-1.2504031152417985,4.333333333333333
595.0,2023-02-21,2.0,2023-02-21 08:00:00,1.7,2023-02-21 02:00:00,0.3,0.0,0.0,-6.862500000000001,61.3875,-9.125075946415093,1.4874999999999998,-13.1,82.17142857142858,-14.160242317312608,0.8571428571428571
595.0,2023-02-25,1.2,2023-02-25 04:00:00,0.0,2023-02-25 03:00:00,1.2,0.7,0.6,-3.8625,78.48750000000001,-5.420261226962653,1.4625,-5.4,94.15,-5.968771547996566,0.0
595.0,2023-03-12,1.2,2023-03-12 23:00:00,0.0,2023-03-12 22:00:00,1.2,10.5,0.3,2.1,82.13749999999999,0.7561708432897745,3.225,-2.9000000000000004,73.95,-4.821383829585887,3.1
595.0,2023-11-29,1.2,2023-11-29 19:00:00,0.0,2023-11-29 16:00:00,1.2,0.2,0.2,-3.9625,55.9375,-6.5716944552641685,4.6000000000000005,-2.625,74.9,-4.496968895217304,4.05
595.0,2023-12-02,0.2,2023-12-02 23:00:00,0.0,2023-12-02 22:00:00,0.2,0.2,0.1,-1.875,61.725,-4.533402913723865,5.5625,0.4,64.15,-2.2961934737382133,3.9
595.0,2023-12-11,29.5,2023-12-12 00:00:00,0.0,2023-12-11 15:00:00,29.5,129.9,56.0,2.4375,99.75,2.3068284638166285,2.775,0.1699999999999999,99.79,0.0277998271610197,3.15
595.0,2023-12-12,39.5,2023-12-12 08:00:00,29.5,2023-12-12 00:00:00,10.0,14.0,6.800000000000001,-1.2125,98.475,-1.4712074585905448,0.825,-1.011111111111111,99.8,-1.1603556600450833,1.1666666666666667
595.0,2024-01-09,47.5,2024-01-09 10:00:00,47.2,2024-01-09 08:00:00,0.2999999999999971,0.0,0.0,-3.125,83.2125,-4.460432602699127,2.7375000000000003,-3.266666666666667,85.3,-4.46169647005631,2.5
595.0,2024-01-10,47.9,2024-01-10 18:00:00,47.4,2024-01-10 16:00:00,0.5,0.0,0.0,-3.1,79.725,-4.684992283730296,2.375,-2.533333333333333,74.16666666666667,-4.504910316031608,0.9333333333333336
595.0,2024-01-13,47.2,2024-01-13 18:00:00,46.7,2024-01-13 16:00:00,0.5,0.0,0.0,-4.0875,52.475,-6.923775930338182,2.375,-3.8333333333333335,67.16666666666667,-6.091942941092462,0.9
595.0,2024-01-18,47.2,2024-01-18 12:00:00,46.5,2024-01-18 11:00:00,0.7000000000000028,2.2,0.7,0.5125000000000001,94.1625,-0.0894910314903884,1.4,1.25,93.0,0.5504079788451803,1.8
595.0,2024-01-19,49.9,2024-01-19 23:00:00,46.7,2024-01-19 01:00:00,3.199999999999996,5.4,5.1000000000000005,-2.0625,99.0125,-2.279491213540074,1.525,-1.969565217391304,99.10434782608696,-2.179341211908251,1.5347826086956524
595.0,2024-01-20,72.9,2024-01-21 00:00:00,49.9,2024-01-20 03:00:00,23.000000000000007,37.6,37.1,-2.9,98.0125,-3.197209577298032,2.225,-2.8681818181818177,97.92272727272729,-3.172127454931568,2.386363636363636
595.0,2024-02-01,72.3,2024-02-01 20:00:00,61.2,2024-02-01 07:00:00,11.099999999999994,10.3,10.1,-4.6125,92.2875,-5.3167149187445855,1.4625,-3.978571428571428,93.12142857142857,-4.628381283331524,1.7571428571428571
595.0,2024-02-05,102.8,2024-02-06 00:00:00,68.3,2024-02-05 00:00:00,34.5,55.2,55.2,-3.55,96.9875,-3.920325251196133,2.7125000000000004,-3.296,97.136,-3.654902970788532,2.495833333333333
595.0,2024-02-25,124.5,2024-02-25 08:00:00,123.3,2024-02-25 05:00:00,1.2000000000000028,2.3000000000000003,0.7999999999999999,-2.8375,95.25,-3.347206400055248,0.5,-3.375,98.75,-3.6182522938043498,0.0
595.0,2024-03-02,100.3,2024-03-03 00:00:00,97.5,2024-03-02 20:00:00,2.799999999999997,2.1,2.0,-6.05,68.7,-7.824145399155328,5.175,-2.52,87.8,-3.5548081114087973,5.04
595.0,2024-03-03,104.1,2024-03-03 04:00:00,100.3,2024-03-03 00:00:00,3.799999999999997,2.3000000000000003,2.3,0.025,57.625,-3.0613291337623623,2.725,-1.56,85.6,-2.7631378379647096,3.1800000000000006
595.0,2024-03-05,97.1,2024-03-06 00:00:00,89.4,2024-03-05 13:00:00,7.699999999999989,11.8,11.4,-0.35,87.525,-1.4236858387228788,1.8375,-0.3666666666666666,98.03333333333332,-0.6568530579130419,2.4416666666666664
595.0,2024-03-06,97.3,2024-03-06 11:00:00,96.5,2024-03-06 07:00:00,0.7999999999999972,3.0,0.9,-3.2625,95.625,-3.7270976490703767,1.1875,-2.26,98.72,-2.501197329551279,1.52
595.0,2024-03-07,97.5,2024-03-07 14:00:00,95.4,2024-03-07 10:00:00,2.0999999999999943,2.3,1.3,-2.975,88.3125,-3.9583022157588266,1.325,-0.7,93.12,-1.3759720995028877,0.8800000000000001
595.0,2024-03-19,35.7,2024-03-20 00:00:00,24.2,2024-03-19 17:00:00,11.500000000000004,13.7,12.6,1.9,68.675,-0.5706508178160918,3.45,0.725,90.875,-0.1362037743937999,1.8625000000000005
595.0,2024-03-20,40.2,2024-03-20 02:00:00,35.7,2024-03-20 00:00:00,4.5,3.8,3.8,-1.1375000000000002,71.9875,-3.297668115907,1.2999999999999998,-2.2666666666666666,95.16666666666669,-2.774973786452588,3.533333333333333
595.0,2024-03-22,28.6,2024-03-22 06:00:00,27.8,2024-03-22 05:00:00,0.8000000000000007,11.0,0.3,1.8625,87.0875,0.6550305847807993,1.2,-1.4,87.44999999999999,-2.4755594091237247,2.3
595.0,2024-03-24,13.6,2024-03-24 05:00:00,13.1,2024-03-24 04:00:00,0.5,0.0,0.0,4.4625,93.9125,3.783087917161718,1.5,1.3,99.8,1.1662206882431567,0.05
595.0,2024-03-25,11.6,2024-03-26 00:00:00,6.5,2024-03-25 17:00:00,5.1,17.4,9.7,2.5625,99.1625,2.3799666535057127,1.9,0.6875,99.8,0.549622707217379,1.575
595.0,2024-03-26,29.3,2024-03-26 11:00:00,11.6,2024-03-26 00:00:00,17.700000000000003,22.9,22.8,0.8125000000000002,88.2,-0.2704981332436974,1.85,-0.6833333333333332,99.8,-0.8303840003911022,1.8583333333333332
595.0,2024-11-26,0.3,2024-11-26 21:00:00,0.0,2024-11-26 20:00:00,0.3,13.8,0.0,4.0125,79.9625,2.2521477947136592,4.775,0.85,75.65,-1.1643589321255974,5.55
595.0,2024-11-27,5.4,2024-11-27 11:00:00,0.0,2024-11-27 01:00:00,5.4,3.5,3.1,-3.3375000000000004,76.6125,-5.063015182687321,3.0625,-2.6181818181818177,82.7818181818182,-3.97835128213096,2.690909090909091
595.0,2024-11-28,5.3,2024-11-28 02:00:00,5.0,2024-11-28 01:00:00,0.2999999999999998,0.2,0.1,-2.1375,68.275,-4.423400975329242,4.35,-3.75,85.65,-4.9091265890415965,3.6
595.0,2024-12-01,1.2,2024-12-01 03:00:00,1.1,2024-12-01 02:00:00,0.0999999999999998,0.0,0.0,4.737500000000001,76.025,2.544564784272251,3.75,2.4,81.94999999999999,0.7900881352529368,4.3
595.0,2024-12-21,5.0,2024-12-21 08:00:00,0.0,2024-12-21 00:00:00,5.0,1.8,1.8,-3.5,79.0625,-5.047734515158659,2.5,-2.055555555555556,91.6,-2.8304503360331568,2.377777777777778
595.0,2024-12-24,1.0,2024-12-24 06:00:00,0.8,2024-12-24 05:00:00,0.1999999999999999,0.0,0.0,-2.95,50.6125,-6.045503895672699,4.2,-5.3,56.55,-7.847647440884661,4.6
595.0,2024-12-25,0.8,2024-12-26 00:00:00,0.0,2024-12-25 22:00:00,0.8,0.4,0.4,-1.2875,62.55,-3.9306645031396577,6.050000000000001,-0.5666666666666668,80.63333333333334,-2.163066354075214,3.1666666666666665
595.0,2024-12-26,1.7,2024-12-26 05:00:00,0.8,2024-12-26 03:00:00,0.8999999999999999,0.3,0.3,-2.325,49.35,-5.418792994467712,4.775,-0.3,78.96666666666667,-2.020424668177034,4.933333333333334
595.0,2025-01-05,2.0,2025-01-05 11:00:00,0.0,2025-01-05 06:00:00,2.0,1.6,1.1,-1.3875000000000002,83.80000000000001,-2.696722129330711,3.425,-2.583333333333333,88.23333333333335,-3.597241317422448,3.25
595.0,2025-01-06,4.5,2025-01-06 13:00:00,1.1,2025-01-06 00:00:00,3.4,1.8000000000000005,1.8,-1.975,80.35000000000001,-3.4339208787898285,3.5875000000000004,-0.6499999999999998,92.88571428571429,-1.3441174056935876,2.642857142857143
595.0,2025-01-13,2.0,2025-01-13 19:00:00,1.2,2025-01-13 15:00:00,0.8,0.1,0.1,-3.8125,71.825,-5.731768083486225,5.3375,-2.6,81.68,-4.053071065948705,3.74
595.0,2025-01-14,3.5,2025-01-14 07:00:00,2.0,2025-01-14 00:00:00,1.5,0.5,0.5,-0.825,63.3625,-3.403517848966422,2.6875,-0.6000000000000001,83.05000000000001,-2.0228511698882228,2.85
595.0,2025-01-16,2.2,2025-01-16 18:00:00,1.7,2025-01-16 14:00:00,0.5000000000000002,0.0,0.0,-5.487500000000001,76.57499999999999,-7.067837541847416,5.6125,-3.3600000000000003,80.42,-4.861677009864678,4.88
